,,Na23,,,,,,,Mg24 (2+),,,,,,,K39,,,,,,,Ca40 (2+),,,,,,,F-,,,,,,,,Cl-,,,,,,,,NO2-,,,,,,,,Br-,,,,,,,,NO3-,,,,,,,,PO4,,,,,,,,SO4 -2,,,,,,,,Ca+Mg,Alkalinity as CaCO3 -Used Ca+mg regression equation of 1.8758*(Ca+mg)+91.44 for Na's.,,,,,,
Name,Date,(ug/L),molar mass (g),mg/L,g/L,mol/L,mmol/L,(meq/L),(ug/L),molar mass (g),mg/L,g/L,mol/L,mmol/L,(meq/L),(ug/L),molar mass (g),mg/L,g/mol,mol/L,mmol/L,(meq/L),(ug/L),molar mass (g),mg/L,g/mol,mol/L,mmol/L,(meq/L),(umoles/L),molar mass (g),ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),Cl- (umoles/L),molar mass (g),ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),NO2- (umoles/L),molar mass (g),ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),Br- (umoles/L),molar mass (g),ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),NO3- (umoles/L),g/mol,ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),PO4 (umoles/L),g/mol,ug/L,mg/L,g/mol,mol/L,mmol/L,(meq/L),SO4 (umoles/L),molar mass(g),ug/L,mg/L,g/L,mol/L,mmol/L,(meq/L),mg/L,original alk w/o Ca+Mg fill (mg/L),original alk w/Ca+Mg fill (mg/L) #1_FINAL,molar mass alk,g/L,mol/L,mmol/L,Alk #1-meq/L USGS
Robbers Roost,11/11/2018,916.5335556,22.989769,0.917,0.001,0.0000,0.0399,0.04,23580.69795,24.305,23.581,0.024,0.0010,0.9702,1.94,583.3904554,39.098,0.583,0.001,0.0000,0.0149,0.01,58436.29196,40.078,58.436,0.058,0.0015,1.4581,2.92,6.857925304,18.990,130.232,0.130,0.000,0.0000,0.0069,0.01,32.01309774,35.450,1134.864,1.135,0.001,0.0000,0.0320,0.03,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,BDL,79.904,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,11.84813756,62.0049,734.643,0.735,0.001,0.0000,0.0118,0.01,4.136337979,94.970,392.828,0.393,0.000,0.0000,0.0041,0.00,50.20123132,96.060,4822.330,4.822,0.005,0.0001,0.0502,0.10,82.017,236,236,100.0869,0.236,0.002357951,2.357950941,4.715901881
Robbers Roost,12/15/2018,922.3981404,22.989769,0.922,0.001,0.0000,0.0401,0.04,22836.56917,24.305,22.837,0.023,0.0009,0.9396,1.88,573.7779578,39.098,0.574,0.001,0.0000,0.0147,0.01,55002.42077,40.078,55.002,0.055,0.0014,1.3724,2.74,6.931027388,18.990,131.620,0.132,0.000,0.0000,0.0069,0.01,30.6808285,35.450,1087.635,1.088,0.001,0.0000,0.0307,0.03,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,BDL,79.904,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,10.11313917,62.0049,627.064,0.627,0.001,0.0000,0.0101,0.01,4.477074058,94.970,425.188,0.425,0.000,0.0000,0.0045,0.00,36.59633547,96.060,3515.444,3.515,0.004,0.0000,0.0366,0.07,77.839,220,220,100.0869,0.22,0.00219809,2.19808986,4.39617972
South Canyon,11/10/2017,2531.030521,22.989769,2.531,0.003,0.0001,0.1101,0.11,21482.602,24.305,21.483,0.021,0.0009,0.8839,1.77,2778.785,39.098,2.779,0.003,0.0001,0.0711,0.07,44440.551,40.078,44.441,0.044,0.0011,1.1089,2.22,3.499,18.990,66.444,0.066,0.000,0.0000,0.0035,0.00,46.336,35.450,1642.621,1.643,0.002,0.0000,0.0463,0.05,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.425,62.0049,26.327,0.026,0.000,0.0000,0.0004,0.00,3.693,94.970,350.730,0.351,0.000,0.0000,0.0037,0.00,17.035,96.060,1636.413,1.636,0.002,0.0000,0.0170,0.03,65.923,,215.0986509,100.0869,0.215098651,0.002149119,2.149118925,4.298237849
South Canyon,8/6/2018,1992.2735,22.989769,1.992,0.002,0.0001,0.0867,0.09,27104.42016,24.305,27.104,0.027,0.0011,1.1152,2.23,2174.693291,39.098,2.175,0.002,0.0001,0.0556,0.06,47990.57414,40.078,47.991,0.048,0.0012,1.1974,2.39,6.027061793,18.990,114.454,0.114,0.000,0.0000,0.0060,0.01,44.40299869,35.450,1574.086,1.574,0.002,0.0000,0.0444,0.04,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,15.83926264,62.0049,982.112,0.982,0.001,0.0000,0.0158,0.02,3.478093325,94.970,330.315,0.330,0.000,0.0000,0.0035,0.00,25.07131073,96.060,2408.350,2.408,0.002,0.0000,0.0251,0.05,75.095,216,216,100.0869,0.216,0.002158125,2.15812459,4.316249179
Stina,5/26/2018,1548.732742,22.989769,1.549,0.002,0.0001,0.0674,0.07,26637.793,24.305,26.638,0.027,0.0011,1.0960,2.19,459.591,39.098,0.460,0.000,0.0000,0.0118,0.01,63166.751,40.078,63.167,0.063,0.0016,1.5761,3.15,4.983,18.990,94.631,0.095,0.000,0.0000,0.0050,0.00,42.958,35.450,1522.861,1.523,0.002,0.0000,0.0430,0.04,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,2.838,94.970,269.530,0.270,0.000,0.0000,0.0028,0.00,28.441,96.060,2732.087,2.732,0.003,0.0000,0.0284,0.06,89.805,270,270,100.0869,0.27,0.002697656,2.697655737,5.395311474
Stina,7/13/2018,1177.769787,22.989769,1.178,0.001,0.0001,0.0512,0.05,30193.361,24.305,30.193,0.030,0.0012,1.2423,2.48,498.915,39.098,0.499,0.000,0.0000,0.0128,0.01,70607.065,40.078,70.607,0.071,0.0018,1.7617,3.52,4.123,18.990,78.302,0.078,0.000,0.0000,0.0041,0.00,38.231,35.450,1355.283,1.355,0.001,0.0000,0.0382,0.04,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,1.658,94.970,157.499,0.157,0.000,0.0000,0.0017,0.00,29.062,96.060,2791.741,2.792,0.003,0.0000,0.0291,0.06,100.800,302,302,100.0869,0.302,0.003017378,3.017377899,6.034755797
Stina,8/5/2018,1721.741171,22.989769,1.722,0.002,0.0001,0.0749,0.07,30464.38718,24.305,30.464,0.030,0.0013,1.2534,2.51,1819.503425,39.098,1.820,0.002,0.0000,0.0465,0.05,73535.88474,40.078,73.536,0.074,0.0018,1.8348,3.67,4.958689239,18.990,94.166,0.094,0.000,0.0000,0.0050,0.00,32.78464867,35.450,1162.216,1.162,0.001,0.0000,0.0328,0.03,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,13.20471641,62.0049,818.757,0.819,0.001,0.0000,0.0132,0.01,4.541245024,94.970,431.282,0.431,0.000,0.0000,0.0045,0.00,27.30433403,96.060,2622.854,2.623,0.003,0.0000,0.0273,0.05,104.000,,286.5237101,100.0869,0.28652371,0.002862749,2.862749372,5.725498743
Stina,9/1/2018,2209.781168,22.989769,2.210,0.002,0.0001,0.0961,0.10,31220.86647,24.305,31.221,0.031,0.0013,1.2845,2.57,2406.789871,39.098,2.407,0.002,0.0001,0.0616,0.06,69043.13292,40.078,69.043,0.069,0.0017,1.7227,3.45,5.013914537,18.990,95.214,0.095,0.000,0.0000,0.0050,0.01,60.96604639,35.450,2161.246,2.161,0.002,0.0001,0.0610,0.06,10.08599056,46.006,464.011,0.464,0.000,0.0000,0.0101,0.01,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,100.6514671,62.0049,6240.884,6.241,0.006,0.0001,0.1007,0.10,5.570810295,94.970,529.060,0.529,0.001,0.0000,0.0056,0.01,40.04761478,96.060,3846.974,3.847,0.004,0.0000,0.0400,0.08,100.264,312,312,100.0869,0.312,0.003117291,3.117291074,6.234582148
Stina,10/13/2018,1655.555382,22.989769,1.656,0.002,0.0001,0.0720,0.07,30502.88425,24.305,30.503,0.031,0.0013,1.2550,2.51,1955.744608,39.098,1.956,0.002,0.0001,0.0500,0.05,62564.1811,40.078,62.564,0.063,0.0016,1.5611,3.12,4.894239234,18.990,92.942,0.093,0.000,0.0000,0.0049,0.00,31.81252766,35.450,1127.754,1.128,0.001,0.0000,0.0318,0.03,1.347060881,46.006,61.972,0.062,0.000,0.0000,0.0013,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,11.20525977,62.0049,694.781,0.695,0.001,0.0000,0.0112,0.01,4.328592527,94.970,411.086,0.411,0.000,0.0000,0.0043,0.00,26.27267104,96.060,2523.753,2.524,0.003,0.0000,0.0263,0.05,93.067,266,266,100.0869,0.266,0.00265769,2.657690467,5.315380934
Stina,11/10/2018,1474.433162,22.989769,1.474,0.001,0.0001,0.0641,0.06,29795.78799,24.305,29.796,0.030,0.0012,1.2259,2.45,503.4434495,39.098,0.503,0.001,0.0000,0.0129,0.01,92001.79356,40.078,92.002,0.092,0.0023,2.2956,4.59,6.929959566,18.990,131.600,0.132,0.000,0.0000,0.0069,0.01,35.56535684,35.450,1260.792,1.261,0.001,0.0000,0.0356,0.04,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,3.012315363,79.904,240.696,0.241,0.000,0.0000,0.0030,0.00,9.674417349,62.0049,599.861,0.600,0.001,0.0000,0.0097,0.01,5.740134728,94.970,545.141,0.545,0.001,0.0000,0.0057,0.01,28.67391272,96.060,2754.416,2.754,0.003,0.0000,0.0287,0.06,121.798,266,266,100.0869,0.266,0.00265769,2.657690467,5.315380934
Timp,5/24/2018,1340.754975,22.989769,1.341,0.001,0.0001,0.0583,0.06,30581.405,24.305,30.581,0.031,0.0013,1.2582,2.52,327.302,39.098,0.327,0.000,0.0000,0.0084,0.01,58304.548,40.078,58.305,0.058,0.0015,1.4548,2.91,4.356,18.990,82.716,0.083,0.000,0.0000,0.0044,0.00,33.992,35.450,1205.015,1.205,0.001,0.0000,0.0340,0.03,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,4.869,94.970,462.399,0.462,0.000,0.0000,0.0049,0.00,26.380,96.060,2534.067,2.534,0.003,0.0000,0.0264,0.05,88.886,290,290,100.0869,0.29,0.002897482,2.897482088,5.794964176
Timp,6/26/2018,1277.830723,22.989769,1.278,0.001,0.0001,0.0556,0.06,30549.430,24.305,30.549,0.031,0.0013,1.2569,2.51,390.337,39.098,0.390,0.000,0.0000,0.0100,0.01,58234.225,40.078,58.234,0.058,0.0015,1.4530,2.91,4.939,18.990,93.786,0.094,0.000,0.0000,0.0049,0.00,38.707,35.450,1372.176,1.372,0.001,0.0000,0.0387,0.04,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,29.097,96.060,2795.054,2.795,0.003,0.0000,0.0291,0.06,88.784,326,326,100.0869,0.326,0.00325717,3.25716952,6.514339039
Timp,7/13/2018,1203.672618,22.989769,1.204,0.001,0.0001,0.0524,0.05,34778.781,24.305,34.779,0.035,0.0014,1.4309,2.86,201.189,39.098,0.201,0.000,0.0000,0.0051,0.01,59476.748,40.078,59.477,0.059,0.0015,1.4840,2.97,4.038,18.990,76.687,0.077,0.000,0.0000,0.0040,0.00,37.746,35.450,1338.113,1.338,0.001,0.0000,0.0377,0.04,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,30.469,96.060,2926.877,2.927,0.003,0.0000,0.0305,0.06,94.256,276,276,100.0869,0.276,0.002757604,2.757603642,5.515207285
Timp,8/5/2018,1835.483897,22.989769,1.835,0.002,0.0001,0.0798,0.08,36930.90071,24.305,36.931,0.037,0.0015,1.5195,3.04,1991.699379,39.098,1.992,0.002,0.0001,0.0509,0.05,61777.91481,40.078,61.778,0.062,0.0015,1.5414,3.08,5.049671183,18.990,95.893,0.096,0.000,0.0000,0.0050,0.01,34.08777516,35.450,1208.412,1.208,0.001,0.0000,0.0341,0.03,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,20.38229955,62.0049,1263.802,1.264,0.001,0.0000,0.0204,0.02,4.483862824,94.970,425.832,0.426,0.000,0.0000,0.0045,0.00,27.8301732,96.060,2673.366,2.673,0.003,0.0000,0.0278,0.06,98.709,,276.5979962,100.0869,0.276597996,0.002763578,2.763578412,5.527156824
Timp,9/1/2018,1879.523255,22.989769,1.880,0.002,0.0001,0.0818,0.08,36243.1949,24.305,36.243,0.036,0.0015,1.4912,2.98,1872.772848,39.098,1.873,0.002,0.0000,0.0479,0.05,59819.41946,40.078,59.819,0.060,0.0015,1.4926,2.99,4.992990396,18.990,94.817,0.095,0.000,0.0000,0.0050,0.00,33.11323719,35.450,1173.864,1.174,0.001,0.0000,0.0331,0.03,2.755649941,46.006,126.775,0.127,0.000,0.0000,0.0028,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,19.43245699,62.0049,1204.908,1.205,0.001,0.0000,0.0194,0.02,4.223004847,94.970,401.059,0.401,0.000,0.0000,0.0042,0.00,27.71403715,96.060,2662.210,2.662,0.003,0.0000,0.0277,0.06,96.063,313,313,100.0869,0.313,0.003127282,3.127282392,6.254564783
Timp,10/13/2018,1770.296275,22.989769,1.770,0.002,0.0001,0.0770,0.08,35683.75812,24.305,35.684,0.036,0.0015,1.4682,2.94,1986.033668,39.098,1.986,0.002,0.0001,0.0508,0.05,60350.01578,40.078,60.350,0.060,0.0015,1.5058,3.01,5.094846865,18.990,96.751,0.097,0.000,0.0000,0.0051,0.01,32.64133891,35.450,1157.135,1.157,0.001,0.0000,0.0326,0.03,1.480766291,46.006,68.123,0.068,0.000,0.0000,0.0015,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,17.54165156,62.0049,1087.668,1.088,0.001,0.0000,0.0175,0.02,4.269248503,94.970,405.451,0.405,0.000,0.0000,0.0043,0.00,27.51565236,96.060,2643.154,2.643,0.003,0.0000,0.0275,0.06,96.034,288,288,100.0869,0.288,0.002877499,2.877499453,5.754998906
Timp,11/10/2018,1575.009306,22.989769,1.575,0.002,0.0001,0.0685,0.07,33389.68733,24.305,33.390,0.033,0.0014,1.3738,2.75,481.1398636,39.098,0.481,0.000,0.0000,0.0123,0.01,59267.43362,40.078,59.267,0.059,0.0015,1.4788,2.96,7.073746574,18.990,134.330,0.134,0.000,0.0000,0.0071,0.01,36.51922497,35.450,1294.607,1.295,0.001,0.0000,0.0365,0.04,4.400470026,46.006,202.446,0.202,0.000,0.0000,0.0044,0.00,3.574343364,79.904,285.604,0.286,0.000,0.0000,0.0036,0.00,14.55762523,62.0049,902.644,0.903,0.001,0.0000,0.0146,0.01,5.715503901,94.970,542.801,0.543,0.001,0.0000,0.0057,0.01,29.20846712,96.060,2805.765,2.806,0.003,0.0000,0.0292,0.06,92.657,316,316,100.0869,0.316,0.003157256,3.157256344,6.314512688
Upper Thompson,6/26/2018,1840.021218,22.989769,1.840,0.002,0.0001,0.0800,0.08,22343.483,24.305,22.343,0.022,0.0009,0.9193,1.84,1505.472,39.098,1.505,0.002,0.0000,0.0385,0.04,54402.390,40.078,54.402,0.054,0.0014,1.3574,2.71,4.095,18.990,77.770,0.078,0.000,0.0000,0.0041,0.00,56.201,35.450,1992.324,1.992,0.002,0.0001,0.0562,0.06,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,27.408,96.060,2632.783,2.633,0.003,0.0000,0.0274,0.05,76.746,218,218,100.0869,0.218,0.002178107,2.178107225,4.35621445
Upper Thompson,7/12/2018,1688.780728,22.989769,1.689,0.002,0.0001,0.0735,0.07,25063.722,24.305,25.064,0.025,0.0010,1.0312,2.06,1186.190,39.098,1.186,0.001,0.0000,0.0303,0.03,53852.140,40.078,53.852,0.054,0.0013,1.3437,2.69,3.956,18.990,75.118,0.075,0.000,0.0000,0.0040,0.00,128.777,35.450,4565.141,4.565,0.005,0.0001,0.1288,0.13,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,29.103,96.060,2795.612,2.796,0.003,0.0000,0.0291,0.06,78.916,240,240,100.0869,0.24,0.002397916,2.397916211,4.795832422
Upper Thompson,8/6/2018,2044.197767,22.989769,2.044,0.002,0.0001,0.0889,0.09,26129.81297,24.305,26.130,0.026,0.0011,1.0751,2.15,2984.946613,39.098,2.985,0.003,0.0001,0.0763,0.08,50528.43885,40.078,50.528,0.051,0.0013,1.2608,2.52,4.935754381,18.990,93.730,0.094,0.000,0.0000,0.0049,0.00,41.04277611,35.450,1454.966,1.455,0.001,0.0000,0.0410,0.04,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,7.005505808,62.0049,434.376,0.434,0.000,0.0000,0.0070,0.01,4.31838181,94.970,410.117,0.410,0.000,0.0000,0.0043,0.00,28.29055203,96.060,2717.590,2.718,0.003,0.0000,0.0283,0.06,76.658,,235.2355488,100.0869,0.235235549,0.002350313,2.350313065,4.700626131
Upper Thompson,9/2/2018,2107.665857,22.989769,2.108,0.002,0.0001,0.0917,0.09,26292.71002,24.305,26.293,0.026,0.0011,1.0818,2.16,2264.612096,39.098,2.265,0.002,0.0001,0.0579,0.06,47817.02367,40.078,47.817,0.048,0.0012,1.1931,2.39,4.759985246,18.990,90.392,0.090,0.000,0.0000,0.0048,0.00,40.69730191,35.450,1442.719,1.443,0.001,0.0000,0.0407,0.04,5.776559369,46.006,265.754,0.266,0.000,0.0000,0.0058,0.01,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,9.840648017,62.0049,610.168,0.610,0.001,0.0000,0.0098,0.01,4.158130788,94.970,394.898,0.395,0.000,0.0000,0.0042,0.00,26.835561,96.060,2577.824,2.578,0.003,0.0000,0.0268,0.05,74.110,236,236,100.0869,0.236,0.002357951,2.357950941,4.715901881
Upper Thompson,10/12/2018,2211.489237,22.989769,2.211,0.002,0.0001,0.0962,0.10,25540.347,24.305,25.540,0.026,0.0011,1.0508,2.10,2322.251241,39.098,2.322,0.002,0.0001,0.0594,0.06,51934.83359,40.078,51.935,0.052,0.0013,1.2958,2.59,4.830261173,18.990,91.727,0.092,0.000,0.0000,0.0048,0.00,46.70322253,35.450,1655.629,1.656,0.002,0.0000,0.0467,0.05,0,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,9.000116615,62.0049,558.051,0.558,0.001,0.0000,0.0090,0.01,3.95207002,94.970,375.328,0.375,0.000,0.0000,0.0040,0.00,26.74663018,96.060,2569.281,2.569,0.003,0.0000,0.0267,0.05,77.475,236,236,100.0869,0.236,0.002357951,2.357950941,4.715901881
Upper Thompson,11/11/2018,1683.912871,22.989769,1.684,0.002,0.0001,0.0732,0.07,23268.87859,24.305,23.269,0.023,0.0010,0.9574,1.91,395.7160261,39.098,0.396,0.000,0.0000,0.0101,0.01,51044.66646,40.078,51.045,0.051,0.0013,1.2736,2.55,6.304366682,18.990,119.720,0.120,0.000,0.0000,0.0063,0.01,45.38253189,35.450,1608.811,1.609,0.002,0.0000,0.0454,0.05,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,BDL,79.904,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,8.273072908,62.0049,512.971,0.513,0.001,0.0000,0.0083,0.01,5.327459849,94.970,505.949,0.506,0.001,0.0000,0.0053,0.01,29.3538066,96.060,2819.727,2.820,0.003,0.0000,0.0294,0.06,74.314,110,110,100.0869,0.11,0.001099045,1.09904493,2.19808986
Upper Thompson,12/15/2018,1805.05745,22.989769,1.805,0.002,0.0001,0.0785,0.08,22769.83958,24.305,22.770,0.023,0.0009,0.9368,1.87,457.7052309,39.098,0.458,0.000,0.0000,0.0117,0.01,50374.96558,40.078,50.375,0.050,0.0013,1.2569,2.51,6.081497791,18.990,115.488,0.115,0.000,0.0000,0.0061,0.01,47.35048164,35.450,1678.575,1.679,0.002,0.0000,0.0474,0.05,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,BDL,79.904,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,BDL,62.0049,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,4.495800432,94.970,426.966,0.427,0.000,0.0000,0.0045,0.00,28.50420203,96.060,2738.114,2.738,0.003,0.0000,0.0285,0.06,73.145,228,228,100.0869,0.228,0.00227802,2.2780204,4.556040801
Warm,12/17/2018,5788.749937,22.989769,5.789,0.006,0.0003,0.2518,0.25,33521.60064,24.305,33.522,0.034,0.0014,1.3792,2.76,951.2370801,39.098,0.951,0.001,0.0000,0.0243,0.02,63446.51368,40.078,63.447,0.063,0.0016,1.5831,3.17,34.93598379,18.990,663.434,0.663,0.001,0.0000,0.0349,0.03,261.6418117,35.450,9275.202,9.275,0.009,0.0003,0.2616,0.26,BDL,46.006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,BDL,79.904,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,47.13741478,62.0049,2922.751,2.923,0.003,0.0000,0.0471,0.05,BDL,94.970,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1413.585419,96.060,135789.015,135.789,0.136,0.0014,1.4136,2.83,96.968,156,156,100.0869,0.156,0.001558646,1.558645537,3.117291074
Watts,5/24/2018,1457.068132,22.989769,1.457,0.001,0.0001,0.0634,0.06,24151.523,24.305,24.152,0.024,0.0010,0.9937,1.99,298.305,39.098,0.298,0.000,0.0000,0.0076,0.01,69500.499,40.078,69.500,0.070,0.0017,1.7341,3.47,3.744,18.990,71.106,0.071,0.000,0.0000,0.0037,0.00,30.847,35.450,1093.534,1.094,0.001,0.0000,0.0308,0.03,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,30.589,96.060,2938.378,2.938,0.003,0.0000,0.0306,0.06,93.652,280,280,100.0869,0.28,0.002797569,2.797568913,5.595137825
Watts,6/26/2018,1377.298039,22.989769,1.377,0.001,0.0001,0.0599,0.06,24997.510,24.305,24.998,0.025,0.0010,1.0285,2.06,312.843,39.098,0.313,0.000,0.0000,0.0080,0.01,72232.804,40.078,72.233,0.072,0.0018,1.8023,3.60,4.470,18.990,84.881,0.085,0.000,0.0000,0.0045,0.00,34.047,35.450,1206.968,1.207,0.001,0.0000,0.0340,0.03,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,26.755,96.060,2570.083,2.570,0.003,0.0000,0.0268,0.05,97.230,330,330,100.0869,0.33,0.003297135,3.29713479,6.59426958
Watts,7/13/2018,1322.144434,22.989769,1.322,0.001,0.0001,0.0575,0.06,28007.109,24.305,28.007,0.028,0.0012,1.1523,2.30,536.435,39.098,0.536,0.001,0.0000,0.0137,0.01,132797.323,40.078,132.797,0.133,0.0033,3.3135,6.63,3.914,18.990,74.325,0.074,0.000,0.0000,0.0039,0.00,35.665,35.450,1264.319,1.264,0.001,0.0000,0.0357,0.04,0.000,46.006,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,62.0049,0.000,0.000,0.000,0.0000,0.0000,0.00,0.000,94.970,0.000,0.000,0.000,0.0000,0.0000,0.00,27.287,96.060,2621.233,2.621,0.003,0.0000,0.0273,0.05,160.804,224,224,100.0869,0.224,0.002238055,2.23805513,4.47611026
Watts,8/5/2018,1929.059161,22.989769,1.929,0.002,0.0001,0.0839,0.08,28521.45899,24.305,28.521,0.029,0.0012,1.1735,2.35,1650.633232,39.098,1.651,0.002,0.0000,0.0422,0.04,75118.95239,40.078,75.119,0.075,0.0019,1.8743,3.75,5.239126674,18.990,99.491,0.099,0.000,0.0000,0.0052,0.01,29.02806528,35.450,1029.045,1.029,0.001,0.0000,0.0290,0.03,1.507961892,46.006,69.375,0.069,0.000,0.0000,0.0015,0.00,0,79.904,0.000,0.000,0.000,0.0000,0.0000,0.00,13.19972598,62.0049,818.448,0.818,0.001,0.0000,0.0132,0.01,4.734819359,94.970,449.666,0.450,0.000,0.0000,0.0047,0.00,26.05578745,96.060,2502.919,2.503,0.003,0.0000,0.0261,0.05,103.640,280,280,100.0869,0.28,0.002797569,2.797568913,5.595137825
Watts,9/1/2018,2035.614252,22.989769,2.036,0.002,0.0001,0.0885,0.09,30574.77908,24.305,30.575,0.031,0.0013,1.2580,2.52,2550.967506,39.098,2.551,0.003,0.0001,0.0652,0.07,76010.39061,40.078,76.010,0.076,0.0019,1.8966,3.79,5.23991589,18.990,99.506,0.100,0.000,0.0000,0.0052,0.01,30.12549829,35.450,1067.949,1.068,0.001,0.0000,0.0301,0.03,5.763352213,46.006,265.146,0.265,0.000,0.0000,0.0058,0.01,1.963885933,79.904,156.922,0.157,0.000,0.0000,0.0020,0.00,13.24824363,62.0049,821.456,0.821,0.001,0.0000,0.0132,0.01,4.862144049,94.970,461.758,0.462,0.000,0.0000,0.0049,0.00,25.65273552,96.060,2464.202,2.464,0.002,0.0000,0.0257,0.05,106.585,308,308,100.0869,0.308,0.003077326,3.077325804,6.154651608
